CVEGEO,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
19003,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4
19004,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4
19005,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
19006,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
19007,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19008,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
19009,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19010,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
19011,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19012,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19013,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19014,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19015,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19016,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
19017,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19018,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
19019,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
19020,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19021,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19022,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
19023,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
19024,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
19025,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
19026,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
19027,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19028,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
19029,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19030,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19031,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4
19032,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19033,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19034,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19035,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
19036,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
19037,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19038,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19039,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19040,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
19041,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
19042,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19043,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19044,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
19045,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19046,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19047,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19048,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19049,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
19050,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
19051,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
20001,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20002,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20003,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20004,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20005,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20006,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20007,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20008,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20009,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20010,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20011,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4
20012,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20013,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20014,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20015,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20016,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20017,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20018,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20019,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20020,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20021,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20022,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20023,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20024,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20025,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20026,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20027,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20028,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20029,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20030,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20031,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20032,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20033,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4
20034,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20035,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20036,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20037,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20038,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20039,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20040,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20041,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20042,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20043,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20044,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20045,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20046,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20047,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20048,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20049,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20050,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20051,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20052,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20053,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20054,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20055,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20056,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20057,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20058,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20059,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4
20060,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20061,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20062,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20063,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20064,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20065,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20066,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20067,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20068,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20069,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20070,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20071,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20072,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20073,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20074,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20075,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20076,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20077,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20078,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20079,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20080,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20081,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20082,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20083,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4
20084,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20085,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20086,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20087,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20088,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20089,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20090,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20091,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20092,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4
20093,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20094,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20095,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20096,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20097,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20098,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20099,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20100,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20101,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20102,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20103,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20104,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20105,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20106,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20107,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20108,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20109,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20110,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20111,1,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4
20112,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20113,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20114,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20115,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20116,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20117,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20118,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20119,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20120,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20121,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20122,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20123,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20124,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20125,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20126,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20127,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20128,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20129,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20130,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20131,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20132,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20133,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20134,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20135,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20136,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20137,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20138,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20139,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20140,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20141,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20142,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20143,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20144,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20145,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20146,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20147,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20148,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20149,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20150,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20151,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20152,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20153,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20154,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20155,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20156,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20157,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20158,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20159,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20160,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20161,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20162,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20163,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20164,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20165,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20166,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20167,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20168,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20169,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20170,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20171,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20172,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20173,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20174,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20175,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20176,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20177,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20178,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20179,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
20180,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20181,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20182,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20183,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20184,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20185,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20186,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20187,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20188,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20189,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20190,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20191,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20192,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20193,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
20194,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20195,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20196,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20197,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20198,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20199,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20200,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20201,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20202,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20203,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20204,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20205,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20206,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20207,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20208,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20209,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20210,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20211,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20212,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20213,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20214,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20215,1,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20216,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20217,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20218,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20219,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20220,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20221,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20222,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20223,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20224,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20225,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20226,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20227,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20228,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20229,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
20230,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20231,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20232,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20233,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20234,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20235,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20236,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20237,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20238,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20239,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20240,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20241,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20242,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20243,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20244,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20245,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20246,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20247,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20248,NA,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20249,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20250,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20251,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20252,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20253,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20254,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20255,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20256,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20257,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20258,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20259,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20260,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20261,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20262,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20263,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20264,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20265,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20266,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20267,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20268,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20269,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20270,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20271,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20272,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
